"Article","Year","Author"
"Investigating the solution space of an open-ended educational game using conceptual feature extraction",2013,"MacLellan__C.J"
"Component model in discourse analysis",2013,"Graesser__A.C"
"A prediction model uses the sequence of attempts and hints to better predict knowledge: Better to attempt the problem first, rather than ask for a hint",2013,"Zhu__L"
"Gathering emotional data from multiple sources",2013,"Santos__O.C"
"Meta-reasoning algorithm for improving analysis of student interactions with learning objects using supervised learning",2013,"Soh__L.-K."
"Towards the development of a classification service for predicting students’ performance",2013,"Zorrilla__M."
"Detecting player goals from game log files",2013,"Kidwai__K."
"Analyzing the Mental Health of Engineering Students using Classification and Regression",2013,"Olawo__D"
"Estimating the benefits of student model improvements on a substantive scale",2013,"Koedinger__K.R."
"Do students really learn an equal amount independent of whether they get an item correct or wrong?",2013,"Salehizadeh__S.M.A"
"Foreword",2013,"Calvo__R"
"The complex dynamics of aggregate learning curves",2013,"Fancsali__S"
"Hints: You can’t have just one",2013,"Koedinger__K.R"
"FlexCCT: Software for continuous CCT",2013,"Vaghefi__M"
"Determining problem selection for a logic proof tutor",2013,"Barnes__T."
"Incorporating scaffolding and tutor context into Bayesian knowledge tracing to predict inquiry skill acquisition",2013,"Baker__R.S.J.d"
"Modeling and optimizing forgetting and spacing effects during musical interval training",2013,"Hua__H"
"Evaluating topic-word review analysis for understanding student peer review performance",2013,"Litman__D."
"Modeling affect in student-driven learning scenarios",2013,"Legaspi__R"
"Estimating student knowledge from paired interaction data",2013,"Davenport__J"
"Modeling student retention in an environment with delayed testing",2013,"Xiong__X"
"Exploring the relationship between course structure and etext usage in blended and open online courses",2013,"Bergner__Y"
"Using ITS generated data to predict standardized test scores",2013,"Arroyo__I"
"Discovering the relationship between student effort and ability for predicting the performance of technology-assisted learning in a mathematics after-school program",2013,"Huang__X"
"Students’ walk through tutoring: Using a random walk analysis to profile students",2013,"Likens__A.D"
"Paragraph specific n-gram approaches to automatically assessing essay quality",2013,"DeFore__C"
"Predicting future learning better using quantitative analysis of moment-by-moment learning",2013,"Baker__R.S.J.D"
"From “events” to “Activities”: Creating abstraction techniques for mining students’ model-based inquiry processes",2013,"Markauskaite__L"
"Predicting college enrollment from student interaction with an intelligent tutoring system in middle school",2013,"Baker__R.S.J.D"
"Optimal and worst-case performance of mastery learning assessment with Bayesian knowledge tracing",2013,"Nixon__T"
"Causal modeling to understand the relationship between student attitudes, affect and outcomes",2013,"Beck__J.E"
"Automatically recognizing facial expression: Predicting engagement and frustration",2013,"Wiggins__J.B"
"Predicting standardized test scores from cognitive tutor interactions",2013,"Joshi__A"
"Students activity visualization tool",2013,"Mihăescu__M.C"
"Toward predicting test score gains with online behavior data of teachers",2013,"Sumner__T."
"What and when do students learn? Fully data-driven joint estimation of cognitive and student models",2013,"Mostow__J."
"Predicting player moves in an educational game: A hybrid approach",2013,"Mandel__T"
"Demonstration of a Moodle student monitoring web application",2013,"Sanchez__S"
"Limits to accuracy: How well can we do at student modeling?",2013,"Xiong__X."
"An investigation of psychometric measures for modelling academic performance in tertiary education",2013,"McGuinness__C"
"Mining meaningful patterns from students’ handwritten coursework",2013,"Zundel__A"
"Automatic gaze-based detection of mind wandering during reading",2013,"Cobian__J"
"Helping students manage personalized learning scenarios",2013,"Legaspi__R"
"Test-size reduction for concept estimation",2013,"Studer__C"
"Joint topic modeling and factor analysis of textual information and graded response data",2013,"Studer__C"
"Mining social deliberation in online communication: If you were me and I were you",2013,"Murray__T"
"Bringing student backgrounds online: MOOC user demographics, site usage, and online learning",2013,"Stump__G.S"
"Exploring exploration: Inquiries into exploration behavior in complex problem solving assessment",2013,"Kretzschmar__A"
"Reading into the text: Investigating the influence of text complexity on cognitive engagement",2013,"Feng__S"
"Data mining in the classroom: Discovering groups’ strategies at a multi-tabletop environment",2013,"Yacef__K"
"Analysis of students clustering results based on Moodle log data",2013,"Sanchez__S"
"Sequences of frustration and confusion, and learning",2013,"Baker__R.S.J.D"
"Adapting Bayesian knowledge tracing to a massive open online course in edX",2013,"Bergner__Y"
"Extending the assistance model: Analyzing the use of assistance over time",2013,"Heffernan__N"
"Clustering and visualizing study state sequences",2013,"Lemieux__F."
"Predicting group programming project performance using SVN activity traces",2013,"Kim__J"
"Does representational understanding enhance fluency – Or vice versa? Searching for mediation models",2013,"Scheines__R"
"Identifying and visualizing the similarities between course content at a learning object, module and program level",2013,"Hofmann__M."
"A spectral learning approach to knowledge tracing",2013,"Pardos__Z.A"
"Visual exploration of interactions and performance with LEMO",2013,"Schwarzrock__S"
"DARE: Deep Anaphora Resolution in dialogue based intelligent tutoring systems",2013,"Rus__V"
"Extracting time-evolving latent skills from examination time series",2013,"Yamanishi__K."
"Determining review coverage by extracting topic sentences using a graph-based clustering approach",2013,"Ravindran__B"
"Educational data mining: Illuminating student learning pathways in an online fraction game",2013,"Martin__T"
"Using a lexical analysis of students’ self-explanation to predict course performance",2013,"Ung__M.A"
"Domain-independent proximity measures in intelligent tutoring systems",2013,"Gross__S"
"Mining temporally-interesting learning behavior patterns",2013,"Mack__D.L.C"
"Mining users’ behaviors in intelligent educational games prime climb a case study",2013,"Kardan__S"
"A meta-learning approach for recommending a subset of white-box classification algorithms for Moodle datasets",2013,"Olmo__J.L"
"Preface",2019,"Desmarais__M"
"Students' use of support functions in DBAs: Analysis of NAEP grade 8 mathematics process data",2019,"Li__M."
"A methodology for student video interaction patterns analysis and classification",2019,"Shrier__I."
"Evaluating fairness and generalizability in models predicting on-time graduation from college applications",2019,"Duckworth__A.L"
"Generalizability of sensor-free affect detection models in a longitudinal dataset of tens of thousands of students",2019,"D'Mello__S.K."
"Beyond autoscoring: Extracting conceptual connections from essays for classroom instruction",2019,"Pardos__Z"
"A comparison of automated scale short form selection strategies",2019,"Marcoulides__K.M."
"Machine-learned school dropout early warning at Scale",2019,"Olson__L.A"
"Second LABBEC workshop: Learning analytics, building bridges between the education and the computing communities",2019,"Desmarais__M.C"
"Generalizing expert misconception diagnoses through common wrong answer embedding",2019,"Pardos__Z.A."
"Detecting creativity in an open ended geometry environment",2019,"Gal__K."
"Optimizing assignment of students to courses based on learning activity analytics",2019,"Taniguchi__Y"
"Probabilistic modeling of peer correction and peer assessment",2019,"Kashima__H."
"Identifying collaborative learning states using unsupervised machine learning on eye-tracking, physiological and motion sensor data",2019,"Schneider__B."
"Individual differences in student learning aid usage",2019,"Furr__D."
"Machine-learned or expert-engineered features? Exploring feature engineering methods in detectors of student behavior and affect",2019,"Heffernan__N.T."
"Validating the myth of average through evidences",2019,"Ram__P."
"Grades are not normal: Improving exam score models using the logit-normal distribution",2019,"Karayev__S"
"Towards modeling students' problem-solving skills in non-routine mathematics problems",2019,"McLaren__B.M."
"Reinforcement learning for educational data mining workshop (RL-EDM 2019)",2019,"Williams__J.J"
"Skills embeddings: A neural approach to multicomponent representations of students and tasks",2019,"Elliott__M"
"Active learning for student affect detection",2019,"Studer__C"
"Balancing student success and inferring personalized effects in dynamic experiments",2019,"Williams__J.J"
"Modeling and experimental design for MOOC dropout prediction: A replication perspective",2019,"Baker__R.S"
"Causal discovery with tetrad in LearnSphere's tigris",2019,"Koedinger__K."
"Using latent variable models to observe academic pathways",2019,"Capoor__B"
"Hello? Who is posting, who is answering, and who is succeeding in Massive Open Online Courses",2019,"Baker__R.S."
"Active learning of strict partial orders: A case study on concept prerequisite relations",2019,"Zhao__H"
"Leveraging deep reinforcement learning for pedagogical policy induction in an intelligent tutoring system",2019,"Barnes__T"
"Affect detection in home-based educational software for young children",2019,"Bouwers__E."
"ATC framework: A fully automatic cognitive tracing model for student and educational contents",2019,"Jiang__T."
"How should online teachers of English as a Foreign Language (EFL) write feedback to students?",2019,"Cobo__C"
"What you say is relevant to how you make friends: Measuring the effect of content on social connection",2019,"Lynch__C.F"
"Automatic identification of questions in MOOC forums and association with self-regulated learning",2019,"Luengo__V"
"What will you do next? A sequence analysis on the student transitions between online platforms in blended courses",2019,"Heckman__S"
"EDM & games: Leveling up engaged learning with data-rich analytics",2019,"Paquette__L"
"Parent as a companion for solving challenging math problems: Insights from multi-modal observational data",2019,"Dubrawski__A."
"Toward near zero-parameter prediction using a computational model of student learning",2019,"MacLellan__C.J"
"A data-driven approach for automated assessment of scientific explanations in science inquiry",2019,"Gobert__J."
"Tutorbot corpus: Evidence of human-agent verbal alignment in second language learner dialogues",2019,"Lucas__C.G"
"A novel use of educational data mining to inform effective management of academic programs",2019,"Osman__A."
"Predictors of student satisfaction: A large-scale study of human-human online tutorial dialogues",2019,"Ferreira__R"
"Assessing the fairness of graduation predictions",2019,"Baker__R.S."
"Early detection of wheel spinning: Comparison across tutors, models, features, and operationalizations",2019,"Wang__J"
"A better cold-start for early prediction of student at-risk status in new school districts",2019,"Stephenson__S."
"Concept-aware deep knowledge tracing and exercise recommendation in an online learning system",2019,"Guo__Y"
"Deep hierarchical knowledge tracing",2019,"Gao__J."
"Affective state prediction in a mobile setting using wearable biometric sensors and stylus",2019,"Solenthaler__B"
"Utterance-level modeling of indicators of engaging classroom discourse",2019,"Dale__M"
"Hǎo Fāyīn: Developing automated audio assessment tools for a Chinese language course",2019,"Lu__X"
"Staying in the zone: Sequencing content in classrooms based on the zone of proximal development",2019,"Gilad-Bachrach__R"
"A human-machine hybrid peer grading framework for SPOCs",2019,"Ji__S"
"Collaborative problem-solving process in a science serious game: Exploring group action similarity trajectory",2019,"Yan__L"
"Identifying critical pedagogical decisions through adversarial deep reinforcement learning",2019,"Azizsoltani__H"
"Measuring students' thermal comfort and its impact on learning",2019,"Van_Dessel__S"
"Sharing and reusing data and analytic methods with LearnSphere",2019,"Carvalho__P"
"Implicit and explicit emotions in MOOCs",2019,"Afzal__S"
"Grading emails and generating feedback",2019,"Aggarwal__V."
"Mining university registrar records to predict first-year undergraduate attrition",2019,"Velagapudi__N"
"Incorporating prior practice difficulty into performance factors analysis to model Mandarin tone learning",2019,"Bidelman__G.M."
"A comparative analysis of emotional words for learning effectiveness in online education",2019,"Kim__G"
"Improving peer assessment accuracy by incorporating relative peer grades",2019,"Gao__J"
"Characterising students' writing processes using temporal keystroke analysis",2019,"Kennedy__G"
"Investigating writing style development in high school",2019,"Alstrup__S."
"Supporting minority student success by using machine learning to identify at-risk students",2019,"Garcia__J."
"N-gram graphs for topic extraction in educational forums",2019,"Yuan__C."
"Toward data-driven example feedback for novice programming",2019,"Dong__Y"
"A generalizable performance evaluation model of driving games via risk-weighted trajectories",2019,"Mussack__D"
"Design and deployment of a better university course search: Inferring latent",2019,"Pardos__Z.A."
"Kappa learning: A new item-similarity method for clustering educational items from response data",2019,"Alexandron__G."
"Accurate modelling of language learning tasks and students using representations of grammatical proficiency",2019,"Davis__C"
"Modelling end-of-session actions in educational systems",2019,"Alstrup__S"
"Investigating error resolution processes in C programming exercise courses",2019,"Konomi__S."
"Detecting suggestions in peer assessments",2019,"Xiao__Y"
"Towards discovering problem similarity through deep learning: Combining problem features and user behavior",2019,"Schrater__P"
"Modeling person-specific development of math skills in continuous time: New evidence for mutualism",2019,"Simmering__V.R"
"The guided team-partitioning problem: Definition, complexity, and algorithm",2019,"Terzi__E."
"Smart learning object recommendations based on time-dependent learning need models",2019,"Arbanowski__S."
"A meta-learning augmented bidirectional transformer model for automatic short answer grading",2019,"Waters__A.E"
"Investigating effects of considering mobile and desktop learning data on predictive power of learning management system (LMS) features on student success",2019,"Gaševic__D."
"Planning gamification strategies based on user characteristics and DM: A gender-based case study",2019,"Shi__L"
"Teacher vs. Algorithm: Double-blind experiment of content sequencing in mathematics",2019,"Tzayada__O"
"The influence of school demographics on the relationship between students' help-seeking behavior and performance and motivational measures",2019,"Baker__R.S."
"Detecting wheel-spinning and productive persistence in educational games",2019,"Thai__K.P"
"Gender differences in work-integrated learning assessments",2019,"Mirsafian__M"
"Student knowledge diagnosis on response data via the model of sparse factor learning",2019,"Yun__Y"
"Categorizing students' questions using an ensemble hybrid approach",2019,"Luengo__V."
"Using knowledge component modeling to increase domain understanding in a digital learning game",2019,"Stamper__J"
"Predicting early and often: Predictive student modeling for block-based programming environments",2019,"Smith__C"
"One minute is enough: Early prediction of student success and event-level difficulty during a novice programming task",2019,"Khoshnevisan__F"
"Hybrid deep neural networks to predict socio-moral reasoning skills",2019,"Dufresne__A."
"DAS3H: Modeling student learning and forgetting for optimally scheduling distributed practice of skills",2019,"Bourda__Y"
"A multivariate Elo-based learner model for adaptive educational systems",2019,"Sadiq__S"
"Do learners know what's good for them? Crowdsourcing subjective ratings of OERs to predict learning gains",2019,"Hylak__B."
"Success prediction in MOOCs: A case study",2019,"Prié__Y."
"Toward instrumenting makerspaces: Using motion sensors to capture students' affective states in open-ended learning environments",2019,"Chng__E"
"Filtering non-relevant short answers in peer learning applications",2019,"Bhatnagar__S"
"Grade prediction based on cumulative knowledge and co-taken courses",2019,"Lan__A.S"
"Scholars walk: A Markov chain framework for course recommendation",2019,"Karypis__G."
"Time-series insights into the process of passing or failing online university courses using neural-induced interpretable student states",2019,"Breitfeller__L"
"Towards a general purpose anomaly detection method to identify cheaters in massive open online courses",2019,"Pritchard__D.E."
"Identifying profiles of collaborative problem solvers in an online electronics environment",2018,"Steinberg__J"
"GritNet: Student performance prediction with deep learning",2018,"Ganapathi__V."
"LeCore: A Framework for Modeling Learner’s preference",2018,"Dubey__A"
"Your actions or your associates? Predicting certification and dropout in MOOCs with behavioral and social features",2018,"Lynch__C.F"
"Predictive student modeling for interventions in online classes",2018,"Stokes__J"
"Principles for assessing adaptive online courses",2018,"Brinton__C.G"
"Re-designing the structure of online courses to empower educational data mining",2018,"Garrido__G."
"Studying affect dynamics and chronometry using sensor-free detectors",2018,"Ocumpaugh__J"
"Predicting individualized learner models across tutor lessons",2018,"Stamper__J"
"Contextual derivation of stable BKT parameters for analyzing content efficacy",2018,"Baker__R.S."
"Predicting learning by analyzing eye-gaze data of reading behavior",2018,"Carter__K.E"
"Forgetting curves and testing effect in an adaptive learning and assessment system",2018,"Doble__C"
"Machine beats human at sequencing visuals for perceptual-fluency practice",2018,"Rau__M.A"
"What can we learn from college students’ network transactions? Constructing useful features for student success prediction",2018,"Patel__M"
"Tracking behavioral patterns among students in an online educational system",2018,"Alstrup__S."
"Automated speech act categorization of chat utterances in virtual internships",2018,"Graesser__A.C"
"Is the doer effect robust across multiple data sets?",2018,"Schaldenbrand__P."
"Mining MOOC lecture transcripts to construct concept dependency graphs",2018,"Geigle__C"
"A Comparison of Features for the Automatic Labeling of Student Answers to Open-ended Questions",2018,"Zouaq__A"
"Standard error considerations on AFM parameters",2018,"Léger__S."
"Document chunking and learning objective generation for instruction design",2018,"Contractor__D"
"Who they are and what they want: Understanding the reasons for MOOC enrollment",2018,"Anderson__C.J"
"Predicting student enrollment based on student and college characteristics",2018,"Ojah__T"
"Knowledge tracing using the brain",2018,"Wang__H.Y"
"Exploring collaboration using motion sensors and multi-modal learning analytics",2018,"Schneider__B."
"Predicting quitting in students playing a learning game",2018,"Shute__V."
"Modeling math identity and math success through sentiment analysis and linguistic features",2018,"Labrum__M"
"Predicting student performance based on online study habits: A study of blended courses",2018,"Lynch__C.F"
"Using big data to sharpen design-based inference in A/B tests",2018,"Patikorn__T"
"Data-driven approach towards a personalized curriculum",2018,"Singla__A"
"Preface",2018,"Nikolaev__A."
"Finding topics in enrollment data",2018,"Rickert__M"
"An open vocabulary approach for estimating teacher use of authentic questions in classroom discourse",2018,"Kelly__S"
"Improving stealth assessment in game-based learning with LSTM-based analytics",2018,"Wiebe__E"
"Impact of corpus size and dimensionality of LSA spaces from Wikipedia articles on autotutor answer evaluation",2018,"Windsor__L.C"
"Understanding student procrastination via mixture models",2018,"Rodriguez__F"
"Intelligent instructional hand offs",2018,"Berman__S.R"
"Behavioral analysis at scale: Learning course prerequisite structures from learner clickstreams",2018,"Cao__D"
"Filtered time series analyses of student problem-solving behaviors in game-based learning",2018,"Azevedo__R"
"A hybrid multi-criteria approach using a genetic algorithm for recommending courses to university students",2018,"Romero__C."
"Accurate measurement of lexical sophistication with reference to ESL learner data",2018,"Juffs__A"
"Using a common sense knowledge base to auto generate multi-dimensional vocabulary assessments",2018,"Sharma__M"
"ELBA: Exceptional learning behavior analysis",2018,"Duivesteijn__W"
"Clustering the learning patterns of adults with low literacy skills interacting with an intelligent tutoring system",2018,"Lippert__A"
"Towards a model-free estimate of the limits to student modeling accuracy",2018,"Zilles__C."
"Modeling hint-taking behavior and knowledge state of students with multi-task learning",2018,"Dogga__P"
"Mining user trajectories in electronic text books",2018,"Brefeld__U."
"Gender differences in undergraduate engineering applicants: A text mining approach",2018,"Khan__A"
"Understanding learners’ opinion about participation certificates in online courses using topic modeling",2018,"Waller__D.R"
"Constructing cognitive profiles for simulation-based hiring assessments",2018,"Snow__E.L"
"Identifying user engagement patterns in an online video discussion platform",2018,"Natriello__G."
"Who are they looking at? Automatic eye gaze following for classroom observation video analysis",2018,"Whitehill__J.R."
"Prediction of academic achievement based on digital campus",2018,"Huang__J"
"Analyzing the relative learning benefits of completing required activities and optional readings in online courses",2018,"Motz__B.A"
"Estimating the treatment effect of new device deployment on uruguayan students’ online learning activity",2018,"Whitehill__J."
"How many friends can you make in a week?: Evolving social relationships in MOOCs over time",2018,"Barnes__T."
"Mining student misconceptions from pre- and post-test data",2018,"Pritchard__D."
"Can textbook annotations serve as an early predictor of student learning?",2018,"Lan__A"
"Modeling the effects of students’ interactions with immersive simulations using Markov switching systems",2018,"Grosz__B"
"Does deep knowledge tracing model interactions among skills?",2018,"Kelly__S"
"Preface",2017,"Hershkovitz__A"
"Identifying student communities in blended courses",2017,"Heckman__S"
"Riple: Recommendation in peer-learning environments based on knowledge gaps and interests",2017,"Kitto__K."
"Cluster analysis of real time location data - An application of Gaussian mixture models",2017,"Lan__C.-F"
"Dropout prediction in home care training",2017,"Zeimet__B"
"Personalized feedback for open-response mathematical questions using long short-term memory networks",2017,"Baraniuk__R.G."
"Online learning persistence and academic achievement",2017,"Pavlik__P"
"On the prevalence of multiple-account cheating in massive open online learning",2017,"Hauff__C."
"Improving models of peer grading in SPoC",2017,"Zhou__X."
"Tutorial: Why data standards are critical for EDM and AIED",2017,"Hu__X."
"An LDA topic model and social network analysis of a school blogging platform",2017,"Hughes__B"
"Sequence modelling for analysing student interaction with educational systems",2017,"Hjuler__N"
"Mining innovative augmented graph grammars for argument diagrams through novelty selection",2017,"Chi__M."
"Zone out no more: Mitigating mind wandering during computerized reading",2017,"Bixler__R"
"An analysis of students’ questions in MOOCs forums",2017,"Hu__X."
"Grade prediction with temporal course-wise influence",2017,"Rangwala__H."
"The reading ability of college freshmen",2017,"Davis__R.N"
"Identifying relationships between students’ questions type and their behavior",2017,"Luengo__V."
"Short-answer responses to STEM exercises: Measuring response validity and its impact on learning",2017,"Lan__A"
"Development of a trajectory model for visualizing teacher ICT usage based on event segmentation data",2017,"Wu__B"
"Using a single model trained across multiple experiments to improve the detection of treatment effects",2017,"Heffernan__N.T"
"On the influence on learning of student compliance with prompts fostering self-regulated learning",2017,"Azevedo__R"
"Text analysis with LIWC and coh-metrix: Portraying MOOCs instructors",2017,"Sun__L"
"Behavior-based latent variable model for learner engagement",2017,"Yang__T.-Y"
"Workshop on deep learning with educational data",2017,"Chi__M"
"Understanding student’s reviewing and reflection behaviors using web-based programming grading assistant",2017,"Hsiao__I.-H."
"A latent factor model for instructor content preference analysis",2017,"Grimaldi__P.J"
"Developing Chinese automated essay scoring model to assess college students’ essay quality",2017,"Pai__K.-C."
"Real-time programming exercise feedback in MOOCs",2017,"Schlender__A"
"Data-mining textual responses to uncover misconception patterns",2017,"Waters__A.E"
"An offline evaluation method for individual treatment rules and how to find heterogeneous treatment effect",2017,"Zou__J."
"Causal forest vs. naïve causal forest in detecting personalization: An empirical study in ASSISTments",2017,"Patikorn__T"
"Predicting performance in a small private online course",2017,"Xiaopeng__G"
"Tracking online reading of college students",2017,"Graesser__A"
"Teaching informal logical fallacy identification with a cognitive tutor",2017,"Koedinger__K.R."
"Student use of scaffolded inquiry simulations in middle school science",2017,"Linn__M."
"Making the grade: How learner engagement changes after passing a course",2017,"Domingue__B"
"Automatic scoring method for descriptive test using recurrent neural network",2017,"Kawashima__H"
"Modeling dormitory occupancy using Markov chains",2017,"Yankovich__D"
"Towards automatic classification of learning objects: Reducing the number of used features",2017,"Zapata__A"
"Discovering skill prerequisite structure through Bayesian estimation and nested model comparison",2017,"Yoo__Y.J."
"Learning to represent student knowledge on programming exercises using deep learning",2017,"Liu__L"
"Evaluation of a data-driven feedback algorithm for open-ended programming",2017,"Barnes__T."
"Modeling classifiers for virtual internships without participant data",2017,"Shaffer__D.W"
"Emerging patterns in student’s learning attributes through text mining",2017,"Wongviriyawong__C."
"Predicting short- and long-term vocabulary learning via semantic features of partial word knowledge",2017,"Collins-Thompson__K."
"Mycos intelligent teaching assistant",2017,"Wang__B."
"Using Graph-based Modelling to explore changes in students’ affective states during exploratory learning tasks",2017,"Gutierrez-Santos__S"
"Towards closing the loop: Bridging machine-induced pedagogical policies to learning theories",2017,"Lynch__C.F"
"A neural network approach to estimate student skill mastery in cognitive diagnostic assessments",2017,"Cui__Y."
"Student learning strategies and behaviors to predict success in an online adaptive mathematics tutoring system",2017,"Shubeck__K"
"Metacognitive prompt overdose: Positive and negative effects of prompts in iSTART",2017,"Likens__A.D"
"Social work in the classroom? A tool to evaluate topical relevance in student writing",2017,"Wang__Z"
"Using an additive factor model and performance factor analysis to assess learning gains in a tutoring system to help adults with reading difficulties",2017,"Graesser__A."
"An effective framework for automatically generating and ranking topics in MOOC videos",2017,"Li__X"
"Learner affect through the looking glass: Characterization and detection of confusion in online courses",2017,"Bhat__S."
"Assessing computer literacy of adults with low literacy skills",2017,"Greenberg__D"
"Combining machine learning and natural language processing to assess literary text comprehension",2017,"McNamara__D.S."
"Can typical behaviors identified in MOOCs be discovered in other courses?",2017,"Merceron__A."
"Addressing student behavior and affect with empathy and growth mindset",2017,"Allessio__D"
"Grouping students for maximizing learning from peers",2017,"Murty__M.N."
"Automated assessment for scientific explanations in on-line science inquiry",2017,"Dickler__R."
"Predicting student retention from behavior in an online orientation course",2017,"Paquette__L"
"Using temporal association rule mining to predict dyadic rapport in peer tutoring",2017,"Ogan__A"
"Assessing the dialogic properties of classroom discourse: Proportion models for imbalanced classes",2017,"Donnelly__P.J"
"Inferring frequently asked questions from student question answering forums",2017,"Dhamecha__T.I"
"Tell me more: Digital eyes to the physical world for early childhood learning",2017,"Dey__P"
"Toward the automatic labeling of course questions for ensuring their alignment with learning outcomes",2017,"Tatinati__S"
"Task and timing: Separating procedural and tactical knowledge in student models",2017,"Hicks__A.G"
"Gaze-based detection of mind wandering during lecture viewing",2017,"Bixler__R"
"Convolutional neural network for automatic detection of sociomoral reasoning level",2017,"Dufresne__A"
"Modeling wheel-spinning and productive persistence in skill builders",2017,"Baker__R.S"
"When and who at risk? Call back at these critical points",2017,"Zhang__Y."
"Linking language to math success in an on-line course",2017,"Lynch__C"
"Adaptive assessment experiment in a harvardx MOOC",2017,"Ang__A"
"Analysis of problem-solving behavior in open-ended scientific-discovery game challenges",2017,"Popović__Z."
"Studying MOOC completion at scale using the MOOC replication framework",2017,"Siemens__G"
"Efficient feature embeddings for student classification with variational auto-encoders",2017,"Käser__T"
"Automatic peer tutor matching: Data-driven methods to enable new opportunities for help",2017,"Stamper__J"
"Epistemic network analysis and topic modeling for chat data from collaborative learning environment",2017,"Dowell__N.M"
"Graph-based Educational Data Mining (G-EDM 2017)",2017,"Xue__L"
"Dropout Prediction in MOOCs using Learners’ Study Habits Features",2017,"Gao__X"
"Clustering students in assistments: Exploring system- and school-level traits to advance personalization",2017,"Erickson__E"
"The antecedents of and associations with elective replay in an educational game: Is replay worth it?",2017,"Barnes__T"
"Modeling the zone of proximal development with a computational approach",2017,"Albacete__P"
"Transactivity as a predictor of future collaborative knowledge integration in team-based learning in online courses",2016,"Wang__X"
"Preface",2016,"Barnes__T."
"Identifying relevant user behavior, predicting learning, and persistence in an ITS-based afterschool program",2016,"Xie__J"
"Investigating gender differences on homework in middle school mathematics",2016,"Mason__C"
"Computing pointers into instructional videos",2016,"Ullman__J"
"Modeling interactions across skills: A method to construct and compare models predicting the existence of skill relationships",2016,"Heffernan__N.T."
"Comparison of selection criteria for multi-feature hierarchical activity mining in open ended learning environments",2016,"Biswas__G."
"Meta-learning for predicting the best vote aggregation method: Case study in collaborative searching of LOs",2016,"Romero__C"
"Predicting performance on MOOC assessments using multi-regression models",2016,"Johri__A."
"Validating game-based measures of implicit science learning",2016,"Edwards__T"
"Time series analysis of VLE activity data",2016,"Cunningham__P."
"Mining sequences of gameplay for embedded assessment in collaborative learning",2016,"Boyer__K.E"
"Discovering ‘tough love’ interventions despite dropout",2016,"Sales__A"
"Automatic gaze-based detection of mind wandering during narrative film comprehension",2016,"Wang__X"
"Guiding students towards frequent high-utility paths in an ill-defined domain",2016,"Slavuj__V."
"Perfect scores indicate good students !? The case of one hundred percenters in a math learning system",2016,"Pinkwart__N."
"How employment constrains participation in MOOCs?",2016,"Dillenbourg__P."
"Exploring social influence on the usage of resources in an online learning community",2016,"Maull__K"
"SAS tools for educational data mining",2016,"de_Waal__A."
"Validating automated triggers and notifications @ scale in blackboard learn",2016,"O’Haver__B."
"Predicting dialogue acts for intelligent virtual agents with multimodal student interaction data",2016,"Frankosky__M.H"
"Generating semantic concept map for MOOCs",2016,"Zhang__Y"
"Examining the necessity of problem diagrams using MOOC AB experiments",2016,"Pritchard__D."
"Semantic features of math problems: Relationships to student learning and engagement",2016,"Ocumpaugh__J"
"A scalable learning analytics platform for automated writing feedback",2016,"Zimmerman__N"
"Toward automated support for teacher-facilitated formative feedback on student writing",2016,"Hoffmann__K"
"Quantifying how students use an online learning system: A focus on transitions and performance",2016,"Podkul__T"
"TutorSpace: Content-centric platform for enabling blended learning in developing countries",2016,"Kumar__R"
"Analysing and refining pilot training",2016,"Goutte__C"
"Document segmentation for labeling with academic learning objectives",2016,"Biswas__S"
"An ensemble method to predict student performance in an online math learning environment",2016,"Pinkwart__N."
"Assessing student-generated design justifications in engineering virtual internships",2016,"Swiecki__Z"
"How to model implicit knowledge? Similarity learning methods to assess perceptions of visual representations",2016,"Nowak__R."
"Preliminary results on dialogue act classification in chat-based online tutorial dialogues",2016,"Maharjan__N"
"Effect of student ability and question difficulty on duration",2016,"Baker__R"
"Towards integrating human and automated tutoring systems",2016,"Berman__S"
"How quickly can wheel spinning be detected?",2016,"Stamper__J."
"Browsing-pattern mining from e-book logs with non-negative matrix factorization",2016,"Ogata__H."
"Expediting support for social learning with behavior modeling",2016,"Ferschke__O"
"Equity of learning opportunities in the Chicago City of learning program",2016,"Sultan__A"
"Extracting measures of active learning and student self-regulated learning strategies from MOOC data",2016,"Stamper__J"
"Modeling visitor behavior in a game-based engineering museum exhibit with hidden Markov models",2016,"Berland__M."
"Study on automatic scoring of descriptive type tests using text similarity calculations",2016,"Kimura__H."
"Execution traces as a powerful data representation for intelligent tutoring systems for programming",2016,"Hammer__B."
"Classifying behavior to elucidate elegant problem solving in an educational game",2016,"Shute__V"
"LIVELINET: A multimodal deep recurrent neural network to predict liveliness in educational videos",2016,"Gandhi__A"
"Measuring gameplay affordances of user-generated content in an educational game",2016,"Eagle__M"
"A data-driven framework of modeling skill combinations for deeper knowledge tracing",2016,"Brusilovsky__P."
"Semi-automatic detection of teacher questions from human-transcripts of audio in live classrooms",2016,"Olney__A.M"
"Exploring learning management system interaction data: Combining Data-driven and Theory-driven Approaches",2016,"Hong__W.-J"
"Redefining “what” in analyses of who does what in MOOCs",2016,"Long__Y"
"A coupled user clustering algorithm for web-based learning systems",2016,"Zhao__X"
"Can word probabilities from LDA be simply added up to represent documents?",2016,"Hu__X"
"Toward revision-sensitive feedback in automated writing evaluation",2016,"Allen__L.K"
