"Article","Year","Author"
"Predictive Knowledge Modeling in Collaborative Inquiry Learning Scenarios",2015,"H._Ulrich_Hoppe"
"Worked Examples are More Efficient for Learning than High-Assistance Instructional Software",2015,"Bruce_M._McLaren"
"Worked Examples are More Efficient for Learning than High-Assistance Instructional Software",2015,"Tamara_van_Gog"
"Worked Examples are More Efficient for Learning than High-Assistance Instructional Software",2015,"Craig_Ganoe"
"Worked Examples are More Efficient for Learning than High-Assistance Instructional Software",2015,"David_Yaron"
"Worked Examples are More Efficient for Learning than High-Assistance Instructional Software",2015,"Michael_Karabinos"
"Domain Model for Adaptive Blended Courses on Basic Programming",2015,"Mikel_Larrañaga"
"Domain Model for Adaptive Blended Courses on Basic Programming",2015,"Ainhoa_Álvarez"
"An Adaptive Coach for Invention Activities",2017,"Vincent_Aleven"
"An Adaptive Coach for Invention Activities",2017,"Helena_Connolly"
"An Adaptive Coach for Invention Activities",2017,"Octav_Popescu"
"An Adaptive Coach for Invention Activities",2017,"Jenna_Marks"
"An Adaptive Coach for Invention Activities",2017,"Marianna_Lamnina"
"An Adaptive Coach for Invention Activities",2017,"Catherine_Chase"
"Personalized Tag-Based Knowledge Diagnosis to Predict the Quality of Answers in a Community of Learners",2017,"Oluwabukola_Mayowa_Ishola"
"Personalized Tag-Based Knowledge Diagnosis to Predict the Quality of Answers in a Community of Learners",2017,"Gordon_McCalla"
"iSTART-ALL: Confronting Adult Low Literacy with Intelligent Tutoring for Reading Comprehension",2017,"Amy_M._Johnson"
"iSTART-ALL: Confronting Adult Low Literacy with Intelligent Tutoring for Reading Comprehension",2017,"Tricia_A._Guerrero"
"iSTART-ALL: Confronting Adult Low Literacy with Intelligent Tutoring for Reading Comprehension",2017,"Elizabeth_L._Tighe"
"iSTART-ALL: Confronting Adult Low Literacy with Intelligent Tutoring for Reading Comprehension",2017,"Danielle_McNamara"
"Adapting Step Granularity in Tutorial Dialogue Based on Pretest Scores",2017,"Pamela_Jordan"
"Adapting Step Granularity in Tutorial Dialogue Based on Pretest Scores",2017,"Patricia_Albacete"
"Adapting Step Granularity in Tutorial Dialogue Based on Pretest Scores",2017,"Sandra_Katz"
"The Impact of Student Individual Differences and Visual Attention to Pedagogical Agents During Learning with MetaTutor",2017,"Sébastien_Lallé"
"The Impact of Student Individual Differences and Visual Attention to Pedagogical Agents During Learning with MetaTutor",2017,"Michelle_Taub"
"The Impact of Student Individual Differences and Visual Attention to Pedagogical Agents During Learning with MetaTutor",2017,"Nicholas_V._Mudrick"
"The Impact of Student Individual Differences and Visual Attention to Pedagogical Agents During Learning with MetaTutor",2017,"Cristina_Conati"
"The Impact of Student Individual Differences and Visual Attention to Pedagogical Agents During Learning with MetaTutor",2017,"Roger_Azevedo"
"Automatic Extraction of AST Patterns for Debugging Student Programs",2017,"Timotej_Lazar"
"Automatic Extraction of AST Patterns for Debugging Student Programs",2017,"Martin_Možina"
"Automatic Extraction of AST Patterns for Debugging Student Programs",2017,"Ivan_Bratko"
"Dusting Off the Messy Middle: Assessing Students’ Inquiry Skills Through Doing and Writing",2017,"Haiying_Li"
"Dusting Off the Messy Middle: Assessing Students’ Inquiry Skills Through Doing and Writing",2017,"Janice_Gobert"
"Dusting Off the Messy Middle: Assessing Students’ Inquiry Skills Through Doing and Writing",2017,"Rachel_Dickler"
"Impact of Pedagogical Agents’ Conversational Formality on Learning and Engagement",2017,"Haiying_Li"
"Impact of Pedagogical Agents’ Conversational Formality on Learning and Engagement",2017,"Arthur_Graesser"
"iSTART Therefore I Understand: But Metacognitive Supports Did not Enhance Comprehension Gains",2017,"Kathryn_S._McCarthy"
"iSTART Therefore I Understand: But Metacognitive Supports Did not Enhance Comprehension Gains",2017,"Matthew_E._Jacovina"
"iSTART Therefore I Understand: But Metacognitive Supports Did not Enhance Comprehension Gains",2017,"Erica_L._Snow"
"iSTART Therefore I Understand: But Metacognitive Supports Did not Enhance Comprehension Gains",2017,"Tricia_A._Guerrero"
"iSTART Therefore I Understand: But Metacognitive Supports Did not Enhance Comprehension Gains",2017,"Danielle_McNamara"
"Inducing Stealth Assessors from Game Interaction Data",2017,"Wookhee_Min"
"Inducing Stealth Assessors from Game Interaction Data",2017,"Megan_H._Frankosky"
"Inducing Stealth Assessors from Game Interaction Data",2017,"Bradford_Mott"
"Inducing Stealth Assessors from Game Interaction Data",2017,"Eric_Wiebe"
"Inducing Stealth Assessors from Game Interaction Data",2017,"Kristy_Elizabeth_Boyer"
"Inducing Stealth Assessors from Game Interaction Data",2017,"James_Lester"
"Supporting Constructive Video-Based Learning: Requirements Elicitation from Exploratory Studies",2017,"Antonija_Mitrovic"
"Supporting Constructive Video-Based Learning: Requirements Elicitation from Exploratory Studies",2017,"Vania_Dimitrova"
"Supporting Constructive Video-Based Learning: Requirements Elicitation from Exploratory Studies",2017,"Lydia_Lau"
"Supporting Constructive Video-Based Learning: Requirements Elicitation from Exploratory Studies",2017,"Amali_Weerasinghe"
"Supporting Constructive Video-Based Learning: Requirements Elicitation from Exploratory Studies",2017,"Moffat_Mathews"
"Evaluating the Effect of Uncertainty Visualisation in Open Learner Models on Students’ Metacognitive Skills",2017,"Lamiya_Al_Shanfari"
"Evaluating the Effect of Uncertainty Visualisation in Open Learner Models on Students’ Metacognitive Skills",2017,"Carrie_Demmans_Epp"
"Evaluating the Effect of Uncertainty Visualisation in Open Learner Models on Students’ Metacognitive Skills",2017,"Chris_Baber"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Jaclyn_Ocumpaugh"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Juan_Miguel_Andres"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Ryan_Baker"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Jeanine_DeFalco"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Luc_Paquette"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Jonathan_Rowe"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Bradford_Mott"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"James_Lester"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Vasiliki_Georgoulas"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Keith_Brawner"
"Affect Dynamics in Military Trainees Using vMedic: From Engaged Concentration to Boredom to Confusion",2017,"Robert_Sottilare"
"Behavioral Engagement Detection of Students in the Wild",2017,"Eda_Okur"
"Behavioral Engagement Detection of Students in the Wild",2017,"Nese_Alyuz"
"Behavioral Engagement Detection of Students in the Wild",2017,"Sinem_Aslan"
"Behavioral Engagement Detection of Students in the Wild",2017,"Utku_Genc"
"Behavioral Engagement Detection of Students in the Wild",2017,"Cagri_Tanriover"
"Behavioral Engagement Detection of Students in the Wild",2017,"Asli_Arslan_Esme"
"Improving Reading Comprehension with Automatically Generated Cloze Item Practice",2017,"Andrew_Olney"
"Improving Reading Comprehension with Automatically Generated Cloze Item Practice",2017,"Philip_I._PavlikJr."
"Improving Reading Comprehension with Automatically Generated Cloze Item Practice",2017,"Jaclyn_K._Maass"
"Variations of Gaming Behaviors Across Populations of Students and Across Learning Environments",2017,"Luc_Paquette"
"Variations of Gaming Behaviors Across Populations of Students and Across Learning Environments",2017,"Ryan_Baker"
"Identifying Productive Inquiry in Virtual Labs Using Sequence Mining",2017,"Sarah_Perez"
"Identifying Productive Inquiry in Virtual Labs Using Sequence Mining",2017,"Jonathan_Massey_Allard"
"Identifying Productive Inquiry in Virtual Labs Using Sequence Mining",2017,"Deborah_Butler"
"Identifying Productive Inquiry in Virtual Labs Using Sequence Mining",2017,"Joss_Ives"
"Identifying Productive Inquiry in Virtual Labs Using Sequence Mining",2017,"Doug_Bonn"
"Identifying Productive Inquiry in Virtual Labs Using Sequence Mining",2017,"Nikki_Yee"
"Identifying Productive Inquiry in Virtual Labs Using Sequence Mining",2017,"Ido_Roll"
"“Thanks Alisha, Keep in Touch”: Gender Effects and Engagement with Virtual Learning Companions",2017,"Lydia_G._Pezzullo"
"“Thanks Alisha, Keep in Touch”: Gender Effects and Engagement with Virtual Learning Companions",2017,"Joseph_Wiggins"
"“Thanks Alisha, Keep in Touch”: Gender Effects and Engagement with Virtual Learning Companions",2017,"Megan_H._Frankosky"
"“Thanks Alisha, Keep in Touch”: Gender Effects and Engagement with Virtual Learning Companions",2017,"Wookhee_Min"
"“Thanks Alisha, Keep in Touch”: Gender Effects and Engagement with Virtual Learning Companions",2017,"Kristy_Elizabeth_Boyer"
"“Thanks Alisha, Keep in Touch”: Gender Effects and Engagement with Virtual Learning Companions",2017,"Bradford_Mott"
"“Thanks Alisha, Keep in Touch”: Gender Effects and Engagement with Virtual Learning Companions",2017,"Eric_Wiebe"
"“Thanks Alisha, Keep in Touch”: Gender Effects and Engagement with Virtual Learning Companions",2017,"James_Lester"
"Hint Generation Under Uncertainty: The Effect of Hint Quality on Help-Seeking Behavior",2017,"Thomas_W._Price"
"Hint Generation Under Uncertainty: The Effect of Hint Quality on Help-Seeking Behavior",2017,"Rui_Zhi"
"Hint Generation Under Uncertainty: The Effect of Hint Quality on Help-Seeking Behavior",2017,"Tiffany_Barnes"
"Balancing Learning and Engagement in Game-Based Learning Environments with Multi-objective Reinforcement Learning",2017,"Robert_Sawyer"
"Balancing Learning and Engagement in Game-Based Learning Environments with Multi-objective Reinforcement Learning",2017,"Jonathan_Rowe"
"Balancing Learning and Engagement in Game-Based Learning Environments with Multi-objective Reinforcement Learning",2017,"James_Lester"
"Is More Agency Better? The Impact of Student Agency on Game-Based Learning",2017,"Robert_Sawyer"
"Is More Agency Better? The Impact of Student Agency on Game-Based Learning",2017,"Andy_Smith"
"Is More Agency Better? The Impact of Student Agency on Game-Based Learning",2017,"Jonathan_Rowe"
"Is More Agency Better? The Impact of Student Agency on Game-Based Learning",2017,"Roger_Azevedo"
"Is More Agency Better? The Impact of Student Agency on Game-Based Learning",2017,"James_Lester"
"Can a Teachable Agent Influence How Students Respond to Competition in an Educational Game?",2017,"Björn_Sjödén"
"Can a Teachable Agent Influence How Students Respond to Competition in an Educational Game?",2017,"Mats_Lind"
"Can a Teachable Agent Influence How Students Respond to Competition in an Educational Game?",2017,"Annika_Silvervarg"
"Collaboration Improves Student Interest in Online Tutoring",2017,"Ivon_Arroyo"
"Collaboration Improves Student Interest in Online Tutoring",2017,"Naomi_Wixon"
"Collaboration Improves Student Interest in Online Tutoring",2017,"Danielle_Allessio"
"Collaboration Improves Student Interest in Online Tutoring",2017,"Beverly_Woolf"
"Collaboration Improves Student Interest in Online Tutoring",2017,"Kasia_Muldner"
"Collaboration Improves Student Interest in Online Tutoring",2017,"Winslow_Burleson"
"Face Forward: Detecting Mind Wandering from Video During Narrative Film Comprehension",2017,"Angela_Stewart"
"Face Forward: Detecting Mind Wandering from Video During Narrative Film Comprehension",2017,"Nigel_Bosch"
"Face Forward: Detecting Mind Wandering from Video During Narrative Film Comprehension",2017,"Huili_Chen"
"Face Forward: Detecting Mind Wandering from Video During Narrative Film Comprehension",2017,"Patrick_Donnelly"
"Face Forward: Detecting Mind Wandering from Video During Narrative Film Comprehension",2017,"Sidney_D’Mello"
"Modeling the Incubation Effect Among Students Playing an Educational Game for Physics",2017,"May_Marie_P._Talandron"
"Modeling the Incubation Effect Among Students Playing an Educational Game for Physics",2017,"Ma._Mercedes_Rodrigo"
"Modeling the Incubation Effect Among Students Playing an Educational Game for Physics",2017,"Joseph_Beck"
"Predicting Learner’s Deductive Reasoning Skills Using a Bayesian Network",2017,"Ange_Tato"
"Predicting Learner’s Deductive Reasoning Skills Using a Bayesian Network",2017,"Roger_Nkambou"
"Predicting Learner’s Deductive Reasoning Skills Using a Bayesian Network",2017,"Janie_Brisson"
"Predicting Learner’s Deductive Reasoning Skills Using a Bayesian Network",2017,"Serge_Robert"
"Group Optimization to Maximize Peer Assessment Accuracy Using Item Response Theory",2017,"Masaki_Uto"
"Group Optimization to Maximize Peer Assessment Accuracy Using Item Response Theory",2017,"Nguyen_Duc_Thien"
"Group Optimization to Maximize Peer Assessment Accuracy Using Item Response Theory",2017,"Maomi_Ueno"
"What Matters in Concept Mapping? Maps Learners Create or How They Create Them",2017,"Shang_Wang"
"What Matters in Concept Mapping? Maps Learners Create or How They Create Them",2017,"Erin_Walker"
"What Matters in Concept Mapping? Maps Learners Create or How They Create Them",2017,"Ruth_Wylie"
"Reliability Investigation of Automatic Assessment of Learner-Build Concept Map with Kit-Build Method by Comparing with Manual Methods",2017,"Warunya_Wunnasri"
"Reliability Investigation of Automatic Assessment of Learner-Build Concept Map with Kit-Build Method by Comparing with Manual Methods",2017,"Jaruwat_Pailai"
"Reliability Investigation of Automatic Assessment of Learner-Build Concept Map with Kit-Build Method by Comparing with Manual Methods",2017,"Yusuke_Hayashi"
"Reliability Investigation of Automatic Assessment of Learner-Build Concept Map with Kit-Build Method by Comparing with Manual Methods",2017,"Tsukasa_Hirashima"
"Characterizing Students’ Learning Behaviors Using Unsupervised Learning Methods",2017,"Ningyu_Zhang"
"Characterizing Students’ Learning Behaviors Using Unsupervised Learning Methods",2017,"Gautam_Biswas"
"Characterizing Students’ Learning Behaviors Using Unsupervised Learning Methods",2017,"Yi_Dong"
"Student Preferences for Visualising Uncertainty in Open Learner Models",2017,"Lamiya_Al_Shanfari"
"Student Preferences for Visualising Uncertainty in Open Learner Models",2017,"Chris_Baber"
"Student Preferences for Visualising Uncertainty in Open Learner Models",2017,"Carrie_Demmans_Epp"
"Intelligent Augmented Reality Tutoring for Physical Tasks with Medical Professionals",2017,"Mohammed_A._Almiyad"
"Intelligent Augmented Reality Tutoring for Physical Tasks with Medical Professionals",2017,"Luke_Oakden_Rayner"
"Intelligent Augmented Reality Tutoring for Physical Tasks with Medical Professionals",2017,"Amali_Weerasinghe"
"Intelligent Augmented Reality Tutoring for Physical Tasks with Medical Professionals",2017,"Mark_Billinghurst"
"Synthesis of Problems for Shaded Area Geometry Reasoning",2017,"Chris_Alvin"
"Synthesis of Problems for Shaded Area Geometry Reasoning",2017,"Sumit_Gulwani"
"Synthesis of Problems for Shaded Area Geometry Reasoning",2017,"Rupak_Majumdar"
"Synthesis of Problems for Shaded Area Geometry Reasoning",2017,"Supratik_Mukhopadhyay"
"Improving Sensor-Free Affect Detection Using Deep Learning",2017,"Anthony_F._Botelho"
"Improving Sensor-Free Affect Detection Using Deep Learning",2017,"Ryan_Baker"
"Improving Sensor-Free Affect Detection Using Deep Learning",2017,"Neil_Heffernan"
"Communication Strategies and Affective Backchannels for Conversational Agents to Enhance Learners’ Willingness to Communicate in a Second Language",2017,"Emmanuel_Ayedoun"
"Communication Strategies and Affective Backchannels for Conversational Agents to Enhance Learners’ Willingness to Communicate in a Second Language",2017,"Yuki_Hayashi"
"Communication Strategies and Affective Backchannels for Conversational Agents to Enhance Learners’ Willingness to Communicate in a Second Language",2017,"Kazuhisa_Seta"
"A Multi-layered Architecture for Analysis of Non-technical-Skills in Critical Situations",2017,"Yannick_Bourrier"
"A Multi-layered Architecture for Analysis of Non-technical-Skills in Critical Situations",2017,"Francis_Jambon"
"A Multi-layered Architecture for Analysis of Non-technical-Skills in Critical Situations",2017,"Catherine_Garbay"
"A Multi-layered Architecture for Analysis of Non-technical-Skills in Critical Situations",2017,"Vanda_Luengo"
"Conceptual Framework for Collaborative Educational Resources Adaptation in Virtual Learning Environments",2017,"Vitor_Bremgartner"
"Conceptual Framework for Collaborative Educational Resources Adaptation in Virtual Learning Environments",2017,"José_de_Magalhães_Netto"
"Conceptual Framework for Collaborative Educational Resources Adaptation in Virtual Learning Environments",2017,"Crediné_Menezes"
"Minimal Meaningful Propositions Alignment in Student Response Comparisons",2017,"Florin_Bulgarov"
"Minimal Meaningful Propositions Alignment in Student Response Comparisons",2017,"Rodney_Nielsen"
"Does Adaptive Provision of Learning Activities Improve Learning in SQL-Tutor?",2017,"Xingliang_Chen"
"Does Adaptive Provision of Learning Activities Improve Learning in SQL-Tutor?",2017,"Antonija_Mitrovic"
"Does Adaptive Provision of Learning Activities Improve Learning in SQL-Tutor?",2017,"Moffat_Mathews"
"Constraint-Based Modelling as a Tutoring Framework for Japanese Honorifics",2017,"Zachary_T._Chung"
"Constraint-Based Modelling as a Tutoring Framework for Japanese Honorifics",2017,"Takehito_Utsuro"
"Constraint-Based Modelling as a Tutoring Framework for Japanese Honorifics",2017,"Ma._Mercedes_Rodrigo"
"Teaching iSTART to Understand Spanish",2017,"Mihai_Dascalu"
"Teaching iSTART to Understand Spanish",2017,"Matthew_E._Jacovina"
"Teaching iSTART to Understand Spanish",2017,"Christian_Soto"
"Teaching iSTART to Understand Spanish",2017,"Laura_Allen"
"Teaching iSTART to Understand Spanish",2017,"Jianmin_Dai"
"Teaching iSTART to Understand Spanish",2017,"Tricia_A._Guerrero"
"Teaching iSTART to Understand Spanish",2017,"Danielle_McNamara"
"Data-Driven Generation of Rubric Parameters from an Educational Programming Environment",2017,"Nicholas_Diana"
"Data-Driven Generation of Rubric Parameters from an Educational Programming Environment",2017,"Michael_Eagle"
"Data-Driven Generation of Rubric Parameters from an Educational Programming Environment",2017,"John_Stamper"
"Data-Driven Generation of Rubric Parameters from an Educational Programming Environment",2017,"Shuchi_Grover"
"Data-Driven Generation of Rubric Parameters from an Educational Programming Environment",2017,"Marie_Bienkowski"
"Data-Driven Generation of Rubric Parameters from an Educational Programming Environment",2017,"Satabdi_Basu"
"Exploring Learner Model Differences Between Students",2017,"Michael_Eagle"
"Exploring Learner Model Differences Between Students",2017,"Albert_Corbett"
"Exploring Learner Model Differences Between Students",2017,"John_Stamper"
"Exploring Learner Model Differences Between Students",2017,"Bruce_M._McLaren"
"Exploring Learner Model Differences Between Students",2017,"Ryan_Baker"
"Exploring Learner Model Differences Between Students",2017,"Angela_Wagner"
"Exploring Learner Model Differences Between Students",2017,"Benjamin_MacLaren"
"Exploring Learner Model Differences Between Students",2017,"Aaron_Mitchell"
"Investigating the Effectiveness of Menu-Based Self-explanation Prompts in a Mobile Python Tutor",2017,"Geela_Venise_Firmalo_Fabic"
"Investigating the Effectiveness of Menu-Based Self-explanation Prompts in a Mobile Python Tutor",2017,"Antonija_Mitrovic"
"Investigating the Effectiveness of Menu-Based Self-explanation Prompts in a Mobile Python Tutor",2017,"Kourosh_Neshatian"
"ReaderBench Learns Dutch: Building a Comprehensive Automated Essay Scoring System for Dutch Language",2017,"Mihai_Dascalu"
"ReaderBench Learns Dutch: Building a Comprehensive Automated Essay Scoring System for Dutch Language",2017,"Wim_Westera"
"ReaderBench Learns Dutch: Building a Comprehensive Automated Essay Scoring System for Dutch Language",2017,"Stefan_Ruseti"
"ReaderBench Learns Dutch: Building a Comprehensive Automated Essay Scoring System for Dutch Language",2017,"Ştefan_Trausan_Matu"
"ReaderBench Learns Dutch: Building a Comprehensive Automated Essay Scoring System for Dutch Language",2017,"Hub_Kurvers"
"Striking a Balance: User-Experience and Performance in Computerized Game-Based Assessment",2017,"Carol_Forsyth"
"Striking a Balance: User-Experience and Performance in Computerized Game-Based Assessment",2017,"G._Tanner_Jackson"
"Striking a Balance: User-Experience and Performance in Computerized Game-Based Assessment",2017,"Del_Hebert"
"Striking a Balance: User-Experience and Performance in Computerized Game-Based Assessment",2017,"Blair_Lehman"
"Striking a Balance: User-Experience and Performance in Computerized Game-Based Assessment",2017,"Pat_Inglese"
"Striking a Balance: User-Experience and Performance in Computerized Game-Based Assessment",2017,"Lindsay_Grace"
"Interactive Score Reporting: An AutoTutor-Based System for Teachers",2017,"Carol_Forsyth"
"Interactive Score Reporting: An AutoTutor-Based System for Teachers",2017,"Stephanie_Peters"
"Interactive Score Reporting: An AutoTutor-Based System for Teachers",2017,"Diego_Zapata_Rivera"
"Interactive Score Reporting: An AutoTutor-Based System for Teachers",2017,"Jennifer_Lentini"
"Interactive Score Reporting: An AutoTutor-Based System for Teachers",2017,"Arthur_Graesser"
"Interactive Score Reporting: An AutoTutor-Based System for Teachers",2017,"Zhiqiang_Cai"
"Transforming Foreign Language Narratives into Interactive Reading Applications Designed for Comprehensibility and Interest",2017,"Pedro_Furtado"
"Transforming Foreign Language Narratives into Interactive Reading Applications Designed for Comprehensibility and Interest",2017,"Tsukasa_Hirashima"
"Transforming Foreign Language Narratives into Interactive Reading Applications Designed for Comprehensibility and Interest",2017,"Yusuke_Hayashi"
"Exploring Students’ Affective States During Learning with External Representations",2017,"Beate_Grawemeyer"
"Exploring Students’ Affective States During Learning with External Representations",2017,"Manolis_Mavrikis"
"Exploring Students’ Affective States During Learning with External Representations",2017,"Claudia_Mazziotti"
"Exploring Students’ Affective States During Learning with External Representations",2017,"Alice_Hansen"
"Exploring Students’ Affective States During Learning with External Representations",2017,"Anouschka_van_Leeuwen"
"Exploring Students’ Affective States During Learning with External Representations",2017,"Nikol_Rummel"
"Enhancing an Intelligent Tutoring System to Support Student Collaboration: Effects on Learning and Behavior",2017,"Rachel_Harsley"
"Enhancing an Intelligent Tutoring System to Support Student Collaboration: Effects on Learning and Behavior",2017,"Barbara_Di_Eugenio"
"Enhancing an Intelligent Tutoring System to Support Student Collaboration: Effects on Learning and Behavior",2017,"Nick_Green"
"Enhancing an Intelligent Tutoring System to Support Student Collaboration: Effects on Learning and Behavior",2017,"Davide_Fossati"
"Assessing Question Quality Using NLP",2017,"Kristopher_J._Kopp"
"Assessing Question Quality Using NLP",2017,"Amy_M._Johnson"
"Assessing Question Quality Using NLP",2017,"Scott_A._Crossley"
"Assessing Question Quality Using NLP",2017,"Danielle_McNamara"
"The Effect of Providing Motivational Support in Parsons Puzzle Tutors",2017,"Amruth_N._Kumar"
"Assessing Student Answers to Balanced Tree Problems",2017,"Chun_W._Liew"
"Assessing Student Answers to Balanced Tree Problems",2017,"Huy_Nguyen"
"Assessing Student Answers to Balanced Tree Problems",2017,"Darren_J._Norton"
"A Comparisons of BKT, RNN and LSTM for Learning Gain Prediction",2017,"Chen_Lin"
"A Comparisons of BKT, RNN and LSTM for Learning Gain Prediction",2017,"Min_Chi"
"Uncovering Gender and Problem Difficulty Effects in Learning with an Educational Game",2017,"Bruce_M._McLaren"
"Uncovering Gender and Problem Difficulty Effects in Learning with an Educational Game",2017,"Rosta_Farzan"
"Uncovering Gender and Problem Difficulty Effects in Learning with an Educational Game",2017,"Deanne_Adams"
"Uncovering Gender and Problem Difficulty Effects in Learning with an Educational Game",2017,"Richard_Mayer"
"Uncovering Gender and Problem Difficulty Effects in Learning with an Educational Game",2017,"Jodi_Forlizzi"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Avi_Segal"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Shaked_Hindi"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Naomi_Prusak"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Osama_Swidan"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Adva_Livni"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Alik_Palatnic"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Baruch_Schwarz"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Ya’akov_(Kobi)_Gal"
"Analyzing Learner Affect in a Scenario-Based Intelligent Tutoring System",2017,"Benjamin_Nye"
"Analyzing Learner Affect in a Scenario-Based Intelligent Tutoring System",2017,"Shamya_Karumbaiah"
"Analyzing Learner Affect in a Scenario-Based Intelligent Tutoring System",2017,"S._Tugba_Tokel"
"Analyzing Learner Affect in a Scenario-Based Intelligent Tutoring System",2017,"Mark_G._Core"
"Analyzing Learner Affect in a Scenario-Based Intelligent Tutoring System",2017,"Giota_Stratou"
"Analyzing Learner Affect in a Scenario-Based Intelligent Tutoring System",2017,"Daniel_Auerbach"
"Analyzing Learner Affect in a Scenario-Based Intelligent Tutoring System",2017,"Kallirroi_Georgila"
"Proficiency and Preference Using Local Language with a Teachable Agent",2017,"Amy_Ogan"
"Proficiency and Preference Using Local Language with a Teachable Agent",2017,"Evelyn_Yarzebinski"
"Proficiency and Preference Using Local Language with a Teachable Agent",2017,"Roberto_De_Roock"
"Proficiency and Preference Using Local Language with a Teachable Agent",2017,"Cristina_Dumdumaya"
"Proficiency and Preference Using Local Language with a Teachable Agent",2017,"Michelle_Banawan"
"Proficiency and Preference Using Local Language with a Teachable Agent",2017,"Ma._Mercedes_Rodrigo"
"LiftUpp: Support to Develop Learner Performance",2017,"Frans_A._Oliehoek"
"LiftUpp: Support to Develop Learner Performance",2017,"Rahul_Savani"
"LiftUpp: Support to Develop Learner Performance",2017,"Elliot_Adderton"
"LiftUpp: Support to Develop Learner Performance",2017,"Xia_Cui"
"LiftUpp: Support to Develop Learner Performance",2017,"David_Jackson"
"LiftUpp: Support to Develop Learner Performance",2017,"Phil_Jimmieson"
"LiftUpp: Support to Develop Learner Performance",2017,"John_Christopher_Jones"
"LiftUpp: Support to Develop Learner Performance",2017,"Keith_Kennedy"
"LiftUpp: Support to Develop Learner Performance",2017,"Ben_Mason"
"LiftUpp: Support to Develop Learner Performance",2017,"Adam_Plumbley"
"LiftUpp: Support to Develop Learner Performance",2017,"Luke_Dawson"
"StairStepper: An Adaptive Remedial iSTART Module",2017,"Cecile_Perret"
"StairStepper: An Adaptive Remedial iSTART Module",2017,"Amy_M._Johnson"
"StairStepper: An Adaptive Remedial iSTART Module",2017,"Kathryn_S._McCarthy"
"StairStepper: An Adaptive Remedial iSTART Module",2017,"Tricia_A._Guerrero"
"StairStepper: An Adaptive Remedial iSTART Module",2017,"Jianmin_Dai"
"StairStepper: An Adaptive Remedial iSTART Module",2017,"Danielle_McNamara"
"AttentiveLearner2: A Multimodal Approach for Improving MOOC Learning on Mobile Devices",2017,"Phuong_Pham"
"AttentiveLearner2: A Multimodal Approach for Improving MOOC Learning on Mobile Devices",2017,"Jingtao_Wang"
"Automated Analysis of Lecture Video Engagement Using Student Posts",2017,"Nicholas_R._Stepanek"
"Automated Analysis of Lecture Video Engagement Using Student Posts",2017,"Brian_Dorn"
"A Study of Learners’ Behaviors in Hands-On Learning Situations and Their Correlation with Academic Performance",2017,"Rémi_Venant"
"A Study of Learners’ Behaviors in Hands-On Learning Situations and Their Correlation with Academic Performance",2017,"Kshitij_Sharma"
"A Study of Learners’ Behaviors in Hands-On Learning Situations and Their Correlation with Academic Performance",2017,"Pierre_Dillenbourg"
"A Study of Learners’ Behaviors in Hands-On Learning Situations and Their Correlation with Academic Performance",2017,"Philippe_Vidal"
"A Study of Learners’ Behaviors in Hands-On Learning Situations and Their Correlation with Academic Performance",2017,"Julien_Broisin"
"Assessing the Collaboration Quality in the Pair Program Tracing and Debugging Eye-Tracking Experiment",2017,"Maureen_Villamor"
"Assessing the Collaboration Quality in the Pair Program Tracing and Debugging Eye-Tracking Experiment",2017,"Yancy_Vance_Paredes"
"Assessing the Collaboration Quality in the Pair Program Tracing and Debugging Eye-Tracking Experiment",2017,"Japheth_Duane_Samaco"
"Assessing the Collaboration Quality in the Pair Program Tracing and Debugging Eye-Tracking Experiment",2017,"Joanna_Feliz_Cortez"
"Assessing the Collaboration Quality in the Pair Program Tracing and Debugging Eye-Tracking Experiment",2017,"Joshua_Martinez"
